Light Intensity (% of scale max) Run #1,Position (m) Run #1,Light Intensity (% of scale max) Run #2,Position (m) Run #2,Light Intensity (% of scale max) Run #3,Position (m) Run #3,Light Intensity (% of scale max) Run #4,Position (m) Run #4,Light Intensity (% of scale max) Run #5,Position (m) Run #5
0.4,0.0262,0.8,0.0585,0.4,0.0368,0.4,0.0418,0.4,0.0375
0.4,0.0268,0.8,0.0591,0.4,0.0368,0.4,0.0419,0.4,0.0377
0.4,0.0269,0.8,0.0591,0.4,0.0368,0.4,0.042,0.4,0.038
0.4,0.0273,0.8,0.0594,0.4,0.0369,0.4,0.0429,0.4,0.0382
0.4,0.0276,0.8,0.0594,0.4,0.0369,0.4,0.0432,0.4,0.0396
0.4,0.0277,0.8,0.0597,0.4,0.0369,0.4,0.0432,0.4,0.0408
0.4,0.028,0.8,0.0598,0.4,0.0369,0.4,0.0432,0.4,0.0415
0.4,0.0283,0.8,0.0599,0.4,0.0371,0.4,0.0432,0.5,0.042
0.4,0.0285,0.8,0.06,0.4,0.0371,0.4,0.0432,0.4,0.0426
0.4,0.0288,0.7,0.0605,0.4,0.0371,0.4,0.0432,0.4,0.0437
0.4,0.0291,0.6,0.0614,0.4,0.0372,0.4,0.0432,0.4,0.0446
0.4,0.0294,0.5,0.0619,0.4,0.0372,0.4,0.0432,0.4,0.0453
0.4,0.03,0.5,0.0621,0.4,0.0374,0.4,0.0432,0.4,0.0456
0.4,0.0305,0.5,0.0622,0.4,0.0375,0.4,0.0432,0.4,0.0461
0.4,0.0309,0.4,0.0628,0.4,0.0375,0.4,0.0432,0.4,0.0466
0.4,0.0314,0.4,0.0639,0.4,0.0378,0.4,0.0432,0.4,0.0474
0.4,0.0316,0.4,0.0644,0.4,0.038,0.4,0.0438,0.4,0.048
0.4,0.0321,0.4,0.0644,0.4,0.0383,0.4,0.0446,0.5,0.0483
0.4,0.0325,0.4,0.0643,0.4,0.0384,0.4,0.0455,0.5,0.0485
0.4,0.033,0.4,0.0643,0.4,0.0401,0.4,0.0464,0.5,0.0488
0.4,0.0334,0.4,0.0643,0.4,0.0409,0.4,0.0473,1,0.0494
0.4,0.0336,0.4,0.0643,0.4,0.0416,0.4,0.048,1.3,0.0499
0.4,0.034,0.4,0.0643,0.4,0.042,0.6,0.0488,1.6,0.0501
0.4,0.0342,0.4,0.0643,0.4,0.0426,0.8,0.0496,1.7,0.0503
0.4,0.0346,0.4,0.0643,0.4,0.0433,1.1,0.0498,1.8,0.0504
0.4,0.0351,0.4,0.0643,0.4,0.0444,1.4,0.0505,1.8,0.0508
0.4,0.0353,0.4,0.0643,0.4,0.0453,1.4,0.0509,1.3,0.0513
0.4,0.0354,0.4,0.0643,0.4,0.0461,1.4,0.0513,0.7,0.0522
0.4,0.0355,0.4,0.0643,0.4,0.0464,1.1,0.0519,0.5,0.0524
0.4,0.0364,0.4,0.0643,0.4,0.0471,0.7,0.0527,0.5,0.0524
0.4,0.0367,0.4,0.0644,0.4,0.0475,0.5,0.0529,0.5,0.0524
0.4,0.0367,0.4,0.0644,0.5,0.0484,0.5,0.0531,0.5,0.0528
0.4,0.0368,0.4,0.0644,0.6,0.0491,0.5,0.0533,0.5,0.0534
0.4,0.0368,0.4,0.0644,0.7,0.0494,0.5,0.0536,0.5,0.054
0.4,0.037,0.4,0.0644,0.7,0.0495,0.5,0.0543,0.5,0.0541
0.4,0.037,0.4,0.0644,0.8,0.0497,0.5,0.0549,0.5,0.0541
0.4,0.0371,0.4,0.0644,0.8,0.0497,0.5,0.0551,0.5,0.0543
0.4,0.0374,0.4,0.0644,0.8,0.0498,0.5,0.0551,0.5,0.0544
0.4,0.0377,0.4,0.0645,0.9,0.0502,0.5,0.0552,0.5,0.0547
0.4,0.0379,0.4,0.0654,1,0.0506,0.5,0.0556,0.5,0.0551
0.4,0.0381,0.4,0.066,1,0.0508,0.5,0.056,0.5,0.0556
0.4,0.0388,0.4,0.066,1.1,0.0511,0.5,0.0566,0.5,0.0561
0.4,0.0398,0.4,0.066,1,0.0517,0.5,0.0569,0.5,0.0564
0.4,0.0399,0.4,0.0663,0.7,0.0523,0.5,0.0572,0.5,0.057
0.4,0.0398,0.4,0.0667,0.5,0.0536,0.6,0.0574,0.7,0.0575
0.4,0.0398,0.4,0.0668,0.4,0.0539,0.7,0.0578,1.5,0.0581
0.4,0.0398,0.4,0.0671,0.4,0.0539,0.8,0.058,1.7,0.0585
0.4,0.0398,0.4,0.0678,0.4,0.054,1.2,0.0584,1.9,0.059
0.4,0.0398,0.4,0.0684,0.4,0.0543,1.5,0.0588,1.7,0.0596
0.4,0.0398,0.4,0.0688,0.4,0.0547,1.7,0.0591,1.6,0.0598
0.4,0.0398,0.4,0.069,0.4,0.0552,1.8,0.0595,1.4,0.0603
0.4,0.0398,0.4,0.0693,0.4,0.056,1.7,0.0598,0.8,0.0608
0.4,0.0398,0.4,0.0702,0.4,0.0566,1.5,0.0601,0.5,0.0614
0.4,0.04,0.4,0.0705,0.5,0.0572,1.3,0.0604,0.4,0.062
0.4,0.0424,0.4,0.0708,0.5,0.0573,0.9,0.0611,0.4,0.0624
0.4,0.0429,0.4,0.0712,0.6,0.0576,0.5,0.0616,0.4,0.0629
0.4,0.0429,0.4,0.0722,0.8,0.0579,0.5,0.0621,0.4,0.0633
0.4,0.0429,0.4,0.0727,0.9,0.0583,0.4,0.0627,0.4,0.0636
0.4,0.0436,0.5,0.0732,1,0.0589,0.4,0.0631,0.4,0.0638
0.4,0.0446,0.7,0.0741,1.2,0.0592,0.4,0.0638,0.4,0.0644
0.4,0.0452,0.9,0.0746,1.2,0.06,0.4,0.0642,0.4,0.0651
0.4,0.0453,1.2,0.075,1.1,0.0605,0.4,0.0649,0.4,0.0656
0.4,0.0459,1.4,0.0755,0.6,0.0614,0.4,0.0654,0.4,0.0657
0.4,0.0462,1.8,0.0768,0.5,0.0621,0.4,0.0659,0.4,0.0657
0.4,0.0469,2.1,0.0771,0.5,0.0622,0.4,0.0663,0.4,0.0659
0.4,0.0471,2,0.0782,0.4,0.0624,0.4,0.0669,0.4,0.0666
0.4,0.0478,1.8,0.079,0.4,0.0627,0.4,0.0677,0.4,0.0672
0.5,0.0488,0.8,0.0803,0.4,0.063,0.5,0.0683,0.5,0.0675
0.5,0.0495,0.7,0.0805,0.4,0.0632,0.5,0.069,0.5,0.0678
0.5,0.0498,0.6,0.0816,0.4,0.0636,0.5,0.0696,0.5,0.0682
0.5,0.05,1.2,0.082,0.4,0.0641,0.5,0.0702,0.5,0.0682
0.5,0.0506,2.1,0.0829,0.4,0.0642,0.5,0.0706,0.5,0.0685
0.5,0.0511,2.4,0.0833,0.4,0.0645,0.5,0.0712,0.5,0.0687
0.5,0.0517,4.2,0.084,0.4,0.0646,0.5,0.0718,0.5,0.0687
0.5,0.0525,4.8,0.0844,0.4,0.0646,0.5,0.0725,0.5,0.0687
0.5,0.053,5.9,0.0849,0.4,0.0645,0.5,0.0729,0.5,0.0687
0.5,0.0536,6.4,0.0856,0.4,0.0644,0.5,0.0732,0.5,0.0687
0.5,0.0544,6.5,0.0864,0.4,0.0644,0.5,0.0735,0.5,0.0686
0.5,0.0551,6,0.0868,0.4,0.0644,0.6,0.074,0.5,0.0686
0.5,0.0558,5.8,0.0869,0.4,0.0644,0.7,0.0746,0.5,0.0686
0.5,0.0564,5.1,0.0873,0.4,0.0644,0.8,0.0749,0.5,0.0686
0.5,0.0569,4.9,0.0875,0.4,0.0644,1.3,0.0752,0.5,0.0686
0.5,0.0577,4.4,0.0877,0.4,0.0645,1.6,0.0754,0.5,0.0686
