0.000000	0.804410	0.000000
0.220864	0.804362	0.000000
0.437730	0.805040	0.000000
0.654597	0.806317	0.000000
0.872463	0.804829	0.000000
1.090324	0.803812	0.000000
1.307194	0.803899	0.000000
1.525057	0.804199	0.000000
1.741926	0.801833	0.000000
1.958793	0.800102	0.000000
2.175659	0.800470	0.000000
2.392526	0.803491	0.000000
2.610391	0.805280	0.000000
2.827258	0.805249	0.000000
3.044124	0.805380	0.000000
3.261009	0.805896	0.000000
3.477878	0.806453	0.000000
3.694747	0.808214	0.000000
3.911611	0.823338	258.000000
4.128478	0.820787	0.000000
4.346343	0.824683	0.000000
4.566207	0.815385	0.000000
4.783074	0.820685	0.000000
4.999940	0.823129	0.000000
5.217805	0.818953	0.000000
5.434673	0.822899	0.000000
5.651538	0.820129	0.000000
5.868405	0.816840	0.000000
6.086271	0.815898	0.000000
6.303137	0.818192	0.000000
6.520003	0.817177	0.000000
6.736869	0.816248	0.000000
6.953736	0.813843	0.000000
7.170602	0.812935	0.000000
7.387472	0.807428	0.000000
7.605335	0.808655	0.000000
7.823201	0.810472	0.000000
8.040066	0.809953	0.000000
8.256933	0.805385	0.000000
8.473799	0.796082	0.000000
8.690669	0.782643	0.000000
8.907535	0.773447	0.000000
9.124398	0.764098	0.000000
9.341265	0.752788	0.000000
9.557131	0.745625	0.000000
9.773998	0.736389	0.000000
9.990865	0.729811	0.000000
10.207734	0.720694	0.000000
10.424598	0.709862	0.000000
10.641463	0.700166	0.000000
10.859330	0.688846	0.000000
11.076196	0.680038	0.000000
11.293062	0.665962	0.000000
11.509929	0.656088	0.000000
11.727797	0.645050	0.000000
11.944661	0.633641	0.000000
12.161527	0.619102	0.000000
12.378394	0.606282	0.000000
12.595263	0.595735	0.000000
12.812126	0.585291	0.000000
13.028993	0.569969	0.000000
13.245858	0.557022	0.000000
13.462726	0.548990	0.000000
13.679591	0.539520	0.000000
13.896458	0.527908	0.000000
14.114323	0.518089	0.000000
14.331190	0.508449	0.000000
14.548056	0.498361	0.000000
14.764922	0.489120	0.000000
14.981789	0.481400	0.000000
15.198655	0.473512	0.000000
15.415522	0.465372	0.000000
15.633390	0.458864	0.000000
15.850254	0.450891	0.000000
16.067120	0.442175	0.000000
16.283986	0.435901	0.000000
16.500853	0.427301	0.000000
16.717719	0.419391	0.000000
16.934586	0.411139	0.000000
17.151452	0.403242	0.000000
17.369321	0.396268	0.000000
17.586184	0.388638	0.000000
17.803051	0.381369	0.000000
18.019917	0.371269	0.000000
18.237782	0.363600	0.000000
18.454648	0.354613	0.000000
18.671515	0.347275	0.000000
18.889381	0.338635	0.000000
19.106247	0.329073	0.000000
19.323113	0.321565	0.000000
19.539980	0.314508	0.000000
19.757845	0.307628	0.000000
19.974712	0.300917	0.000000
20.191578	0.294365	0.000000
20.408445	0.287408	0.000000
20.626310	0.281294	0.000000
20.843177	0.275185	0.000000
21.060043	0.270131	0.000000
21.276909	0.263609	0.000000
21.493776	0.257610	0.000000
21.710642	0.250893	0.000000
21.927509	0.245172	0.000000
22.145374	0.239685	0.000000
22.362241	0.232532	0.000000
22.579107	0.221756	0.000000
22.795980	0.206262	0.000000
23.013839	0.200600	0.000000
23.230706	0.193828	0.000000
23.447572	0.185777	0.000000
23.664438	0.177046	0.000000
23.882304	0.173135	0.000000
24.099170	0.168159	0.000000
24.316037	0.168018	0.000000
24.532903	0.168137	0.000000
24.748770	0.162329	0.000000
24.965636	0.157178	0.000000
25.182502	0.152875	0.000000
25.400369	0.144936	0.000000
25.617234	0.139536	0.000000
25.834101	0.134415	0.000000
26.050967	0.130139	0.000000
26.267834	0.125708	0.000000
26.484701	0.122035	0.000000
26.701566	0.118332	0.000000
26.918433	0.114348	0.000000
27.136298	0.111304	0.000000
27.353168	0.107028	0.000000
27.570031	0.103606	0.000000
27.786898	0.099716	0.000000
28.002766	0.097008	0.000000
28.219631	0.094911	0.000000
28.436500	0.090732	0.000000
28.654366	0.082103	0.000000
28.870230	0.084506	0.000000
29.087097	0.079585	0.000000
29.303968	0.077144	0.000000
29.521829	0.075909	0.000000
29.738695	0.070372	0.000000
29.955564	0.068678	0.000000
30.172428	0.064565	0.000000
30.390294	0.062299	0.000000
30.607160	0.061301	0.000000
30.825029	0.057979	0.000000
31.041892	0.054597	0.000000
31.258758	0.052258	0.000000
31.475627	0.050565	0.000000
31.694489	0.049107	0.000000
31.913355	0.047929	0.000000
32.130221	0.046611	0.000000
32.347087	0.045369	0.000000
32.563954	0.044057	0.000000
32.780820	0.042786	0.000000
32.997686	0.041620	0.000000
33.214553	0.040521	0.000000
33.431419	0.039499	0.000000
33.649285	0.038298	0.000000
33.866151	0.037271	0.000000
34.083017	0.036298	0.000000
34.299887	0.035281	0.000000
34.516750	0.034186	0.000000
34.733631	0.033177	0.000000
34.951482	0.032208	0.000000
35.169348	0.031204	0.000000
35.386214	0.029935	0.000000
35.603082	0.028548	0.000000
35.819947	0.027641	0.000000
36.036814	0.026866	0.000000
36.253714	0.026331	0.000000
36.471577	0.025833	0.000000
36.688444	0.025562	0.000000
36.906310	0.025237	0.000000
37.123175	0.025133	0.000000
37.340042	0.024991	0.000000
37.556908	0.024780	0.000000
37.772779	0.024403	0.000000
37.990641	0.023978	0.000000
38.207507	0.023459	0.000000
38.425374	0.023001	0.000000
38.642239	0.022409	0.000000
38.859109	0.021936	0.000000
39.075972	0.021330	0.000000
39.292838	0.020723	0.000000
